Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
3-Jul-20,EQ,572.00,580.55,570.60,569.20,578.45,579.15,576.44,1170.00,375.25,3735600,"2,153,332,391.75",53512
2-Jul-20,EQ,555.00,572.40,552.90,551.75,570.95,569.20,564.57,1170.00,375.25,5243654,"2,960,414,869.10",106497
1-Jul-20,EQ,557.95,559.60,551.00,556.85,551.20,551.75,553.86,1170.00,375.25,3004728,"1,664,205,947.75",61925
30-Jun-20,EQ,558.00,560.80,553.25,553.70,557.00,556.85,556.70,1170.00,375.25,3110587,"1,731,648,263.85",110486
29-Jun-20,EQ,562.00,565.90,550.30,562.40,553.00,553.70,557.41,1170.00,375.25,3857756,"2,150,361,998.85",99294
26-Jun-20,EQ,550.05,573.90,545.00,550.05,562.80,562.40,562.18,1170.00,375.25,7034881,"3,954,869,425.85",118617
25-Jun-20,EQ,557.60,560.70,548.00,559.60,548.40,550.05,552.37,1170.00,375.25,6353508,"3,509,501,266.95",111681
24-Jun-20,EQ,575.00,579.80,554.40,580.25,561.00,559.60,566.23,1170.00,375.25,5339903,"3,023,591,331.40",111222
23-Jun-20,EQ,569.70,583.50,563.75,569.60,579.00,580.25,577.22,1170.00,375.25,4522086,"2,610,240,459.95",106226
22-Jun-20,EQ,575.00,576.65,565.40,569.60,569.95,569.60,571.13,1170.00,375.25,2666303,"1,522,815,747.20",65666
19-Jun-20,EQ,574.00,578.00,567.20,578.95,572.00,569.60,570.92,1170.00,375.25,6182630,"3,529,815,538.60",76370
18-Jun-20,EQ,571.20,583.80,570.10,575.85,577.90,578.95,576.20,1170.00,375.25,1918329,"1,105,349,680.50",48659
17-Jun-20,EQ,580.00,581.85,573.00,580.90,575.60,575.85,577.87,1170.00,375.25,3572362,"2,064,352,471.20",93262
16-Jun-20,EQ,585.00,593.50,578.40,578.95,579.20,580.90,585.75,1170.00,375.25,4728409,"2,769,651,588.95",92201
15-Jun-20,EQ,574.80,581.00,563.70,570.75,579.25,578.95,574.52,1170.00,375.25,3787100,"2,175,760,975.60",81883
12-Jun-20,EQ,555.20,578.70,555.20,578.05,571.00,570.75,568.02,1170.00,375.25,6624056,"3,762,582,706.00",118919
11-Jun-20,EQ,580.00,584.90,574.10,578.70,576.25,578.05,579.16,1170.00,375.25,4975680,"2,881,695,648.50",72961
10-Jun-20,EQ,575.00,587.50,573.60,572.85,578.00,578.70,580.68,1170.00,375.25,6491758,"3,769,645,787.40",93652
9-Jun-20,EQ,574.15,583.60,570.00,578.25,570.00,572.85,576.99,1170.00,375.25,3812757,"2,199,937,347.40",127861
