Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
27-Aug-20,EQ,4442.40,4468.30,4417.00,4434.75,4429.00,4437.00,4444.71,4758.60,2493.95,903664,"4,016,527,483.90",42811
26-Aug-20,EQ,4431.00,4452.90,4400.00,4427.70,4444.00,4434.75,4418.40,4758.60,2493.95,692020,"3,057,619,112.45",36353
25-Aug-20,EQ,4490.00,4492.40,4420.00,4472.55,4420.00,4427.70,4450.54,4758.60,2493.95,602257,"2,680,369,237.50",36982
24-Aug-20,EQ,4489.75,4507.10,4425.00,4489.75,4477.70,4472.55,4456.48,4758.60,2493.95,735238,"3,276,574,368.60",54608
21-Aug-20,EQ,4520.00,4520.00,4473.60,4476.00,4485.55,4489.75,4492.69,4758.60,2491.00,487702,"2,191,091,875.85",26147
20-Aug-20,EQ,4485.00,4526.60,4461.10,4489.25,4485.00,4476.00,4489.33,4758.60,2491.00,806767,"3,621,843,588.80",48590
19-Aug-20,EQ,4540.00,4558.95,4476.10,4520.40,4497.00,4489.25,4510.15,4758.60,2491.00,807214,"3,640,654,822.35",43048
18-Aug-20,EQ,4538.00,4559.70,4492.35,4519.15,4531.00,4520.40,4521.09,4758.60,2491.00,650432,"2,940,659,705.75",37057
17-Aug-20,EQ,4519.45,4570.00,4500.20,4519.40,4519.00,4519.15,4528.86,4758.60,2491.00,677666,"3,069,052,192.50",43377
14-Aug-20,EQ,4526.15,4586.00,4470.00,4502.25,4516.20,4519.40,4535.73,4758.60,2351.20,1150830,"5,219,854,354.60",61781
13-Aug-20,EQ,4550.15,4590.45,4491.75,4518.15,4508.00,4502.25,4535.87,4758.60,2351.20,910042,"4,127,829,788.65",58179
12-Aug-20,EQ,4575.00,4579.90,4484.05,4595.90,4524.00,4518.15,4520.32,4758.60,2351.20,1070736,"4,840,069,335.45",65982
11-Aug-20,EQ,4715.05,4738.55,4565.00,4690.90,4599.00,4595.90,4621.64,4758.60,2351.20,1291535,"5,969,010,635.10",75232
10-Aug-20,EQ,4605.00,4758.60,4605.00,4573.50,4691.65,4690.90,4694.19,4758.60,2351.20,1739577,"8,165,909,111.60",83696
7-Aug-20,EQ,4590.00,4707.00,4560.55,4583.05,4579.65,4573.50,4625.20,4707.00,2351.20,1665377,"7,702,708,528.50",78527
6-Aug-20,EQ,4610.05,4658.00,4567.55,4600.95,4576.00,4583.05,4605.67,4670.00,2351.20,917421,"4,225,339,736.20",52307
5-Aug-20,EQ,4655.05,4665.70,4581.70,4634.85,4609.30,4600.95,4617.35,4670.00,2351.20,1012014,"4,672,820,565.10",55654
4-Aug-20,EQ,4530.70,4654.35,4490.15,4527.45,4646.00,4634.85,4574.70,4670.00,2351.20,1666543,"7,623,931,186.95",87806
3-Aug-20,EQ,4521.05,4670.00,4500.00,4521.05,4530.70,4527.45,4581.05,4670.00,2351.20,2436651,"11,162,410,266.70",128754
31-Jul-20,EQ,4479.00,4550.85,4455.40,4516.60,4523.75,4521.05,4513.00,4560.00,2351.20,1582134,"7,140,170,816.50",91846
30-Jul-20,EQ,4393.90,4560.00,4340.00,4302.20,4500.00,4516.60,4485.64,4560.00,2351.20,6294420,"28,234,490,720.80",303126
29-Jul-20,EQ,4082.45,4336.00,4075.40,4051.35,4305.70,4302.20,4232.00,4336.00,2351.20,4953494,"20,963,163,795.00",228770
28-Jul-20,EQ,4019.00,4092.00,4007.35,4015.70,4062.50,4051.35,4061.70,4190.00,2351.20,518594,"2,106,372,346.20",26741
27-Jul-20,EQ,4085.00,4085.65,3962.95,4065.95,4008.75,4015.70,4010.84,4190.00,2351.20,581848,"2,333,699,525.20",39786
24-Jul-20,EQ,4130.00,4179.90,4051.65,4130.00,4065.00,4065.95,4116.92,4190.00,2351.20,1096018,"4,512,217,094.00",61260
23-Jul-20,EQ,4090.90,4140.00,4062.00,4061.60,4127.30,4130.00,4101.97,4190.00,2351.20,711960,"2,920,437,029.25",37157
22-Jul-20,EQ,4053.55,4130.00,4025.05,4033.55,4068.05,4061.60,4086.01,4190.00,2351.20,818821,"3,345,711,516.75",55807
21-Jul-20,EQ,4100.25,4130.70,4006.05,4092.10,4045.35,4033.55,4055.14,4190.00,2351.20,663296,"2,689,757,628.00",39273
20-Jul-20,EQ,4139.35,4154.00,4072.40,4118.75,4094.00,4092.10,4103.12,4190.00,2351.20,628902,"2,580,460,526.60",39314
17-Jul-20,EQ,4141.00,4158.00,4100.00,4152.15,4119.00,4118.75,4118.34,4190.00,2351.20,742576,"3,058,177,965.90",46911
16-Jul-20,EQ,4031.10,4162.95,4011.10,4036.45,4148.25,4152.15,4109.20,4190.00,2351.20,1561868,"6,418,024,128.75",80833
15-Jul-20,EQ,3989.00,4047.80,3961.00,3983.15,4030.50,4036.45,4013.41,4190.00,2351.20,1059395,"4,251,784,427.45",56958
14-Jul-20,EQ,3904.00,3996.05,3874.00,3899.55,3975.05,3983.15,3944.34,4190.00,2351.20,1208945,"4,768,493,473.30",89304
13-Jul-20,EQ,3915.30,3928.95,3874.00,3905.45,3904.00,3899.55,3901.31,4190.00,2351.20,535690,"2,089,891,037.00",42363
10-Jul-20,EQ,3899.70,3957.00,3883.20,3896.60,3905.00,3905.45,3924.65,4190.00,2351.20,830601,"3,259,815,084.00",65991
9-Jul-20,EQ,3905.00,3917.00,3854.05,3886.70,3899.00,3896.60,3884.41,4190.00,2351.20,491243,"1,908,189,454.35",41014
8-Jul-20,EQ,3831.00,3944.70,3831.00,3823.50,3888.15,3886.70,3903.99,4190.00,2351.20,1362258,"5,318,236,443.85",96969
7-Jul-20,EQ,3894.90,3919.00,3814.00,3892.00,3821.80,3823.50,3858.67,4190.00,2351.20,1035997,"3,997,569,735.95",79875
6-Jul-20,EQ,3925.00,3940.00,3877.00,3921.45,3892.00,3892.00,3894.20,4190.00,2351.20,569619,"2,218,213,075.15",47113
3-Jul-20,EQ,3940.00,3967.95,3910.00,3920.55,3919.80,3921.45,3929.92,4190.00,2351.20,456078,"1,792,350,856.30",29150
2-Jul-20,EQ,3946.00,3979.00,3901.00,3911.45,3918.00,3920.55,3930.19,4190.00,2351.20,742294,"2,917,356,533.60",46117
1-Jul-20,EQ,3965.20,3966.00,3885.85,3944.95,3915.00,3911.45,3912.41,4190.00,2351.20,623565,"2,439,644,985.75",46598
30-Jun-20,EQ,4000.00,4010.90,3925.50,3973.85,3950.25,3944.95,3956.77,4190.00,2351.20,680942,"2,694,330,721.60",57525
29-Jun-20,EQ,3998.00,4044.00,3958.75,3998.60,3967.25,3973.85,3994.57,4190.00,2351.20,538493,"2,151,048,884.55",32304
26-Jun-20,EQ,4015.00,4065.00,3965.00,4006.60,4004.00,3998.60,4007.01,4190.00,2351.20,743912,"2,980,866,435.40",54415
25-Jun-20,EQ,4030.00,4041.00,3976.55,4042.65,4004.45,4006.60,4009.07,4190.00,2351.20,753882,"3,022,362,832.75",49914
24-Jun-20,EQ,4112.45,4136.70,4028.30,4108.85,4049.80,4042.65,4078.04,4190.00,2351.20,535565,"2,184,057,321.05",39572
23-Jun-20,EQ,4047.90,4130.00,4040.10,4032.85,4102.05,4108.85,4097.76,4190.00,2351.20,960083,"3,934,192,873.90",59249
22-Jun-20,EQ,4032.00,4062.50,4010.90,4005.60,4038.00,4032.85,4031.83,4190.00,2351.20,531202,"2,141,716,213.60",31234
19-Jun-20,EQ,4020.25,4044.90,3992.00,4007.00,4010.00,4005.60,4014.04,4190.00,2351.20,730943,"2,934,037,898.85",44735
18-Jun-20,EQ,4010.00,4052.45,3992.00,3985.20,4010.00,4007.00,4023.65,4190.00,2351.20,722877,"2,908,600,881.25",58005
17-Jun-20,EQ,4005.45,4042.75,3972.00,4005.45,3981.05,3985.20,3999.01,4190.00,2351.20,637364,"2,548,827,037.55",47282
16-Jun-20,EQ,4065.00,4080.00,3952.75,4012.30,4013.95,4005.45,4009.04,4190.00,2351.20,780026,"3,127,154,870.45",46910
15-Jun-20,EQ,4048.00,4126.90,3960.60,4007.95,4007.65,4012.30,4045.19,4190.00,2351.20,1391915,"5,630,559,191.45",80522
12-Jun-20,EQ,3992.00,4036.60,3981.00,4057.60,4006.00,4007.95,4007.75,4190.00,2351.20,782308,"3,135,290,978.30",57567
11-Jun-20,EQ,4113.00,4127.95,4037.00,4112.50,4056.25,4057.60,4088.48,4190.00,2351.20,827516,"3,383,282,905.80",73379
